nome_site;contato_nome;usuario;cidade;uf;categoria;tags;categoria_imovel;negociacao;contato_fone;contato_whatsapp;contato_instagram;contato_site;contato_desc;card_nome;card_localizacao;card_area;card_area_contruida;descricao;preco;card_imagem_url;card_url;og_title;og_image;og_description;og_status;galeria;data_primeiro_scraper_brasil;data_primeiro_scraper_eua;data_ultimo_scraper_brasil;data_ultimo_scraper_eua;data_expiracao;cidade_sugerida;uf_sugerido;usuario_email
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;"Sítios e Chácaras";Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Chácara | Eldorado";"Unaí, MG";;;"<b>Descrição</b><br/>CHÁCARA A VENDA NO BAIRRO ELDORADO<br/>➜Área total de 2.608m²<br/>➜40,23m de frente<br/>➜70m na lateral esquerda<br/>➜69,48m na lateral direita<br/>➜42,54m de fundo<br/>➜Ótima localização<br/>➜Sol da manhã<br/>➜Aceita sugestão de negocio<br/>Valor: R$ 250mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";250000;https://sucessoimoveis.imb.br/imoveis/chacara-eldorado/;https://sucessoimoveis.imb.br/imoveis/chacara-eldorado/;"Chácara | Eldorado – Sucesso Imóveis";;;ok;img_639d3fe9d139c3d580a84d8264d56c12.png,img_567b12cf9cbf39b559380232a68cc378.png,img_f5680bdd7b7e66d0ea56b914d418ac3f.png,img_ce7d5ac5dc9c0e7ce66fd6d641d0b4aa.png,img_e06a60422521fae10cb74c43c5736798.png;"10/08/2026 23:31:31";"2026-08-10 23:31:31";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:31";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Santa Luzia";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO SANTA LUZIA<br/>➜Área total de 388m²<br/>➜Área construída de 275m²<br/>➜03 quartos sendo 01 suite<br/>➜Casa de laje com base para sobrado<br/>➜Sala<br/>➜Cozinha ampla<br/>➜Dispensa<br/>➜Área de serviço<br/>➜Área gourmet<br/>➜Lavabo<br/>➜Garagem para 03 carros<br/>Valor: R$ 900mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";900000;https://sucessoimoveis.imb.br/imoveis/casa-santa-luzia/;https://sucessoimoveis.imb.br/imoveis/casa-santa-luzia/;"Casa | Santa Luzia – Sucesso Imóveis";;;ok;img_4345cf214acea11a69c1720dd5ea858a.png,img_2f04f3325b662e08b32991ff88e07a96.png,img_45e179e79c5be760cd8c1ef75b3732cf.png,img_4e082d71a8dcf0be9afde0fa23284c76.png,img_6ce509f93c7c053efd3b681fb8dff6d3.png,img_6eb86e4d423872a035f7f37f735609f7.png,img_c7df82e10bda1bb890be94bce5757bf6.png,img_aff5083d397c4050dd27161bcc361cc3.png,img_3859d42da2065edbdd5df691e3baf3b5.png,img_b82aa84d65c18a6d0470dd7e04681fee.png;"10/08/2026 23:31:32";"2026-08-10 23:31:32";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:32";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Primavera";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO PRIMAVERA<br/>➜Área total de 300m²<br/>➜Área construída de 239m²<br/>➜04 quartos sendo 02 suites<br/>➜Closet<br/>➜Área gourmet com churrasqueira<br/>➜03 Vagas de garagem<br/>➜Sacada<br/>➜Escritorio<br/>➜Lavabo<br/>➜Dispensa<br/>➜Rebaixamento em gesso<br/>➜Toda no porcelanato<br/>➜Armários planejados<br/>➜Concertina e cerca eletrica<br/>➜Portão eletronico<br/>➜Sistema de video monitoramento<br/>➜Aceita troca como parte do pagamento<br/>Valor: R$ 950mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";950000;https://sucessoimoveis.imb.br/imoveis/casa-primavera-9/;https://sucessoimoveis.imb.br/imoveis/casa-primavera-9/;"Casa | Primavera – Sucesso Imóveis";;;ok;img_82a828c705564357054493c67924508d.png,img_0d7727b565846204e4142500e3a32b70.png,img_af48ddc531fe2e9f974ba7150a03832d.png,img_f4811a56ca4c67c8c44826877ec05b13.png,img_29c1f921c488ae14d6b8c405b97cb532.png,img_d76bd13de9b45da032067a263058a8fc.png,img_e878233db524062b476b1d5f73d7425e.png,img_f6c5d4988da634307cfb53f11e8f4328.png,img_b428a13f447a1d46aa23383ae3894398.png,img_f3e61b6f845a3676f3c671287c934fad.png;"10/08/2026 23:31:33";"2026-08-10 23:31:33";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:33";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Bairro Jardim";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO JARDIM<br/>➜Área total de 375m<br/>➜15×25<br/>➜04 quartos sendo 02 suite<br/>➜Casa de laje<br/>➜Aceita financiamento<br/>Valor: R$ 800mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";680000;https://sucessoimoveis.imb.br/imoveis/casa-bairro-jardim-2/;https://sucessoimoveis.imb.br/imoveis/casa-bairro-jardim-2/;"Casa | Bairro Jardim – Sucesso Imóveis";;;ok;img_b9207fd562227e4833727c2c80999ad2.png,img_12241854e42ccdddaf821e550f98eeda.png,img_8de611596675a1eb0a1388181c5fdf27.png,img_2f3926153c8c4f1f1fca6f737b77ac57.png,img_6e6016795c15655bdcb4f0037376a6a8.png,img_ab4cb8c2d2f6756912a3ed997f8d7873.png,img_0e77d995e40a93593fd526980bf0ab9a.png,img_97ce501d962aac8713c1cff496d02c13.png,img_dfb14d99f998c36a168868dfa305751f.png,img_f92c82df7facad68ca318aca84079fed.png;"10/08/2026 23:31:34";"2026-08-10 23:31:34";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:34";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Bairro Alvorada";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO ALVORADA<br/>➜Área total de 200m²<br/>➜02 quartos<br/>➜Banheiro social<br/>➜Sala<br/>➜Cozinha<br/>➜Área de serviço coberta<br/>➜Garagem<br/>➜Área gourmet<br/>➜01 banheiro<br/>➜01 quarto( falta cerâmica no piso e pintar )<br/>➜01 dispensa ( falta cerâmica no piso e pintar )<br/>➜Casa de laje<br/>➜ACEITA FINANCIAMENTO<br/>Valor: R$ 255mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";255000;https://sucessoimoveis.imb.br/imoveis/casa-bairro-alvorada/;https://sucessoimoveis.imb.br/imoveis/casa-bairro-alvorada/;"Casa | Bairro Alvorada – Sucesso Imóveis";;;ok;img_85421f705c6b44db8551b45e12030403.png,img_c4a499366dfecb5ed70ae15055b5dc8a.png,img_d6dcec38f07a4b3c945d23bb78eda453.png,img_a1c4b1ff172c4b6534ccfb2d4b6301dd.png,img_37c0091c1de17fda5168849271c646ac.png,img_885d6a22580136e89f3dd84556ff245a.png,img_472ed0129434ca57ec4b230b512b6c45.png,img_3d2003880552059a0b5ea301ac631f46.png,img_560c0d3d0a2464bdcb684a875f9162ff.png,img_1a4f2f4f523d276311f0d9fded3a6fd4.png;"10/08/2026 23:31:36";"2026-08-10 23:31:36";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:36";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Lote | Bairro Divineia";"Unaí, MG";;;"<b>Descrição</b><br/>LOTE A VENDA<br/>➜Área total de 450m²<br/>➜15×30<br/>➜Todo murado<br/>➜Próximo ao supermercado Hélio<br/>➜Excelente localização<br/>Valor: R$ 460mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";460000;https://sucessoimoveis.imb.br/imoveis/lote-bairro-divineia/;https://sucessoimoveis.imb.br/imoveis/lote-bairro-divineia/;"Lote | Bairro Divineia – Sucesso Imóveis";;;ok;img_a0cb95ee1b788ba4e527e6d18e6bcc14.png,img_e5340004dc09d3ed593d7104ce0a5ab7.png;"10/08/2026 23:31:37";"2026-08-10 23:31:37";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:37";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;"Sítios e Chácaras";Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Chacara | Tamboril";"Unaí, MG";;;"<b>Descrição</b><br/>CHACARA A VENDA NO TAMBORIL<br/>➜Área total de 3.708m² (cercada)<br/>➜Terreno plano<br/>➜Água e Luz<br/>➜11 km de Unaí<br/>➜02 quartos<br/>➜Sala<br/>➜Cozinha<br/>➜Banheiro<br/>➜Varanda<br/>➜Área de serviço<br/>➜Galinheiro<br/>➜Aceita casa na troca<br/>➜Aceita sugestão de negocio<br/>Valor: R$ 400mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";400000;https://sucessoimoveis.imb.br/imoveis/chacara-tamboril-2/;https://sucessoimoveis.imb.br/imoveis/chacara-tamboril-2/;"Chacara | Tamboril – Sucesso Imóveis";;;ok;img_dd119538906873ad8164cd9d0a7ce32d.png,img_f8d9684090a483c253860dc53325153c.png,img_a8773eacf77b7f17f3ae8c40bc3364c7.png,img_bbebb6d69628d6c7678471732f939fad.png,img_def9c8d9b10f56edf8f158024bc03ae5.png,img_95a4ea87a6f53f5ad27d07a327b05b8f.png,img_0584e8073a77af66608c93272d83c490.png,img_ad5973af08753e885c136e2ee1173bb3.png,img_b50dd4c3bd4b8d46a14c64461bbe60bc.png,img_62ee76732cc7b7fba5c519ba7eb91717.png;"10/08/2026 23:31:38";"2026-08-10 23:31:38";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:38";Unaí;MG;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Alto Padrão";"Unaí, MG";;;"<b>Descrição</b><br/>CASA ALTO PADRÃO NO BAIRRO SERRA VERDE<br/>➜Área total de 328,61m²<br/>➜Área construída de 280m²<br/>➜03 quartos sendo 01 suite com banheira e sacada<br/>➜Sala<br/>➜Cozinha<br/>➜Banheiro social<br/>➜Área de serviço<br/>➜Escritorio<br/>➜Área gourmet<br/>➜Piscina aquecida e com hidromassagem<br/>➜Garagem para 02 carros<br/>Valor: R$ 1.390.000,00<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";1390000;https://sucessoimoveis.imb.br/imoveis/casa-alto-padrao-2/;https://sucessoimoveis.imb.br/imoveis/casa-alto-padrao-2/;"Casa | Alto Padrão – Sucesso Imóveis";;;ok;img_3d41ecd39e81a6260dc2a776deaafd25.png,img_55000b84c3e468251c1936d1899dc286.png,img_77edb88a2ef70ac3490031ecca3d7610.png,img_e2df1c8da52664832e127b556e61ac8d.png,img_27967628d352a75a36cd1a429f801c12.png,img_3686e0bd3ee2eba54212b77ee6ad6aa0.png,img_e5721b288358c4a9087c7e3146669280.png,img_ae81b5d6086b4043e352dcc448ea4b40.png,img_3219d0ed156baff7568f219ae02c13ba.png,img_c600406c044caf9723fe2f995d0b787a.png;"10/08/2026 23:31:39";"2026-08-10 23:31:39";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:39";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa Alto Padrão | Bella Serra";"Unaí, MG";;;"<b>Descrição</b><br/>CASA ALTO PADRÃO A VENDA NO SERRA VERDE<br/>➜Área total de 363m²<br/>➜Área construída de 398m²<br/>➜04 suites sendo 01 suite master<br/>➜Pé direito alto<br/>➜Sala de estar<br/>➜Sala de jantar<br/>➜Lavabo<br/>➜Cozinha<br/>➜Área de serviço<br/>➜Área gourmet completa<br/>➜Piscina aquecida e com hidromassagem<br/>➜Iluminação em LED<br/>➜Garagem para 04 carros<br/>➜Aceita financiamento<br/>Valor: R$3.000.000,00<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";3000000;https://sucessoimoveis.imb.br/imoveis/casa-alto-padrao-bella-serra/;https://sucessoimoveis.imb.br/imoveis/casa-alto-padrao-bella-serra/;"Casa Alto Padrão | Bella Serra – Sucesso Imóveis";;;ok;img_69304e44d73047f8a4bf48e4cf9fab7f.png,img_da219f836d9bd677785801df603fc95d.jpg,img_ca1b746cd83ed52fd3182cef56ea38da.jpg,img_7d90dc9f4faa654f860180b71cfeddec.jpg,img_24a12e7777a25924d39b745038e6651b.jpg,img_0412f6b4177b46d4a0f8dfd5dfdade1f.jpg,img_785b7d3387cf8e30a6925b6cf7a548cd.jpg,img_cf0ab079d593ebc123820d0e4c7e09e4.jpg,img_f32960d951170f4d172e483a760e928c.jpg,img_f403b77ac75b154dc58cff8ab1eb50d8.jpg;"10/08/2026 23:31:41";"2026-08-10 23:31:41";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:41";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Venda";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO ESPLANADA<br/>➜Área total de 300m²<br/>➜Área construída de 200m²<br/>➜02 quartos com guarda-roupa, painel e banheiro americano<br/>➜01 suite com closet<br/>➜Cozinha planejada<br/>➜Sala com pé direito duplo<br/>➜Iluminação em LED<br/>➜Toda no porcelanato<br/>➜Área gourmet com banheiro e piscina aquecida<br/>➜Cerca eletrica<br/>➜02 vagas de garagem<br/>Valor: R$ 1.390.000,00<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";1390000;https://sucessoimoveis.imb.br/imoveis/casa-venda/;https://sucessoimoveis.imb.br/imoveis/casa-venda/;"Casa | Venda – Sucesso Imóveis";;;ok;img_ed5d6cb8b2587b1b60f7723ad8c981f1.png,img_760d10e1d0921c60e7d17535050549cb.png,img_7aaa6b7df815038e4e21510a2cf88e38.png,img_f3badb54c850cf93a9209970f930b944.png,img_62016159694f1da1bf53d687ad9f77d9.png,img_4dcb282c5a42fb941bc099aed12324ac.png,img_d08ed4c8c3894cc856cf7b88b8eb1cc2.png,img_6ac0aea5ac952a811ae2b6f5ee52c9bc.png,img_3341c180405aa5d24e3784eaf46373e3.png,img_d77fb6eaec2ab26557cfd25e8cb21dbc.png;"10/08/2026 23:31:42";"2026-08-10 23:31:42";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:42";;;sucesso@imoveisunai.com.br
"Morado Imóveis";"Morado Imóveis";moradoimoveis;Paracatu;MG;;;Fazendas;Venda;"(38) 99856-5306";"(38) 99856-5306";;https://moradoimoveis.com.br;;"Fazenda - Mundo Novo";"Paracatu, MG";;;"<b>Descrição do Imóvel</b><br/>🌾OPORTUNIDADE ÚNICA DE INVESTIMENTO EM FAZENDA EM PARACATU, MG🌾<br/>🌿 Localização: Paracatu, MG, BR<br/>🌿 Área total: 412,3 hectares<br/>🌿 Área plantada: 125 hectares<br/>🌿 Reserva ambiental: 197 hectares<br/>🌿 Potencial de expansão: 200 hectares<br/>🌿 Índice pluviométrico: 1400 mm anuais<br/>🌿 Topografia: Ondulada, com partes de terra pura e cascalho<br/>🌿 Altitude: 900m, ideal para plantio de grãos e café<br/>🌿 Infraestrutura: A ser desenvolvida<br/>🌿 Valor de venda: R$ 20.000.000,00<br/>👉 Fazenda com grande potencial de produtividade e lucratividade, em uma localização privilegiada para o agronegócio. Aproveite essa oportunidade para expandir seus negócios e obter retornos sólidos a longo prazo. Entre em contato conosco e agende uma visita!<br/>🌾 Invista no seu futuro com segurança e rentabilidade! Não perca essa chance de adquirir uma propriedade única em Paracatu, MG. Aguardamos seu contato! 🌿<br/><b>Características do Imóvel</b><br/>Referência:176 1824630<br/>Tipo de Imóvel:Rural » Fazenda<br/>Área Total:4123000.00 m²<br/>Área Útil:2150000.00 m²<br/>Última atualização do imóvel:03/03/2026 14:12:09";20000000;img_7407c310cbeca7b516c0b9b5c26357c4.jpg;https://moradoimoveis.com.br/fazenda-mundo-novo;"Fazenda - Mundo Novo";img_0bbd208cf4383590d11df63196e13ffc.jpg;"Fazenda para venda em Paracatu, Minas Gerais, Fazenda - mundo novo 🌾OPORTUNIDADE ÚNICA DE INVESTIMENTO EM FAZENDA EM PARACATU, MG🌾🌿 Localização: Paracatu, MG, BR🌿 Área total: 412,3 hectares🌿 Área plantada: 125 hectares🌿 Reserva...";ok;img_0bbd208cf4383590d11df63196e13ffc.jpg,img_66bdfdc370616f9ae4381eca85c725cc.jpg,img_271bf516c152f82e99c7d5f70a86fdc9.jpg,img_e56b752fb324d61b13d7bbd71dba7120.jpg,img_d9872831cb519c4e0c88d830f4eaeeed.jpg;"10/08/2026 23:31:43";"2026-08-10 23:31:43";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:43";Paracatu;MG;morado@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Barracoes e Galpões";Aluguel;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;BARRACAO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Aluga-se Barracão Industrial!<br/>Localização: BR 251/ Próximo ao Posto HP<br/>Características:<br/>- Terreno: 1.148 m2<br/>- Área: 845 m2<br/>- Fundo com sistema de passagem de gordura<br/>Não perca essa oportunidade! Entre em contato para mais informações e agende uma visita.<br/>Contato: (38) 9.9940-2292<br/>(38) 9.9908-9000<br/>(38) 9.9964-6009<br/>Imobiliária Novo Lar - Rua Buritis, 314 - Centro, Unaí/MG";12000;img_8d1215e7b66b37e83c60d8df6f3e51f2.jpg;https://novolarimobiliariaunai.com.br/alugar/mg/unai/centro/barracao/74208111;"Novo Lar Imobiliária";img_face4edbfebaaadbf4c2c77119c3632f.jpg;"aluga-se barracão industrial! localização: br 251/ próximo ao posto hp características: - terreno: 1.148 m2 - área: 845 m2 - fundo com sistema de passagem de gordura não perca essa oportunidade! entre em contato para mais informações e agende uma visita. contato: (38) 9.9940-2292 (38) 9.9908-9000 (38) 9.9964-6009 imobiliária novo lar - rua buritis, 314 - centro, unaí/mg";ok;img_e90d2b8843c3f5f15c040953e4f32200.jpg,img_b73a7fab9ee303d7dcd1bff8871de738.jpg,img_21cc44cdee82a0c02554ab6772c4c153.jpg,img_6c8e06ae482e1000852a9d1e8b4b052f.jpg,img_118154d18133c5985b2ca078b5dd46a3.jpg;"10/08/2026 23:31:44";"2026-08-10 23:31:44";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:44";Unaí;MG;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Venda Lote no Reserva do Rio Preto ? Unaí/MG<br/>Reserva do Rio Preto Quadra 42 | Lote 03<br/>Rua sem saída, próxima à área verde e ao rio<br/>Área aproximada: 430 m²<br/>Topografia excelente<br/>Localização privilegiada dentro do loteamento<br/>Diferenciais do imóvel<br/>Rua tranquila, com pouco fluxo (mais privacidade e segurança)<br/>Próximo à natureza (área verde e rio)<br/>Região em constante valorização<br/>Loteamento organizado, com diversas construções de alto padrão<br/>Ideal para construção de residência de alto padrão<br/>Condições facilitadas<br/>Lote financiado direto com a loteadora<br/>Parcelas em torno de R$ 1.200,00 a R$ 1.300,00<br/>Transferência facilitada<br/>Lote em localização nobre, com excelente topografia e alto potencial de valorização ? perfeito para quem deseja construir com exclusividade e qualidade de vida!<br/>Informações e visitas: (38) 9.9940-2292";1200;img_e7ba854c6954e90a27afb98898d0edb1.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/78313704;"Novo Lar Imobiliária";img_a48e219c365a31ccbe7dd36cd69bcbfd.jpg;"venda lote no reserva do rio preto ? unaí/mg reserva do rio preto quadra 42 | lote 03 rua sem saída, próxima à área verde e ao rio área aproximada: 430 m² topografia excelente localização privilegiada dentro do loteamento diferenciais do imóvel rua tranquila, com pouco fluxo (mais privacidade e segurança) próximo à natureza (área verde e rio) região em constante valorização loteamento organizado, com diversas construções de alto padrão ideal para construção de residência de alto padrão condições facilitadas lote financiado direto com a loteadora parcelas em torno de r$ 1.200,00 a r$ 1.300,00 transferência facilitada lote em localização nobre, com excelente topografia e alto potencial de valorização ? perfeito para quem deseja construir com exclusividade e qualidade de vida! informações e visitas: (38) 9.9940-2292";ok;img_98cbb39546edb6641f0cd53356148009.jpg,img_962f1e122bb8af4f4af56a6eb0e8dc52.jpg,img_cba99099b2adf71b4515ece69fa50572.jpg;"10/08/2026 23:31:46";"2026-08-10 23:31:46";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:46";Unaí;MG;novolar@imoveisunai.com.br
"Novo Lar";"Novo Lar";novolar;Unaí;MG;;;"Lotes e Terrenos";Aluguel;"(38) 99879-9441";"(38) 99879-9441";;https://novolarimobiliariaunai.com.br;;TERRENO;"Unaí, MG";;;"<b>Descrição do imóvel</b><br/>Venda | Residencial Vitória ? Sua chance de sair do aluguel!<br/>Entrada a partir de R$ 4.750,00<br/>Condições facilitadas em até 3x<br/>Parcelas de apenas R$ 542,38<br/>Loteamento pronto para construir!<br/>Localizado após o Bairro Mamoeiro, ao lado do Bairro Santa Clara - saída para Cabeceira Grande/MG.<br/>Uma excelente oportunidade para conquistar seu lote próprio com parcelas acessíveis e começar a construir o seu futuro com segurança e tranquilidade.<br/>Ideal para quem quer sair do aluguel<br/>Ótima oportunidade de investimento<br/>Condições facilitadas<br/>Parcelas que cabem no bolso<br/>Fale agora mesmo com a equipe da Novo Lar e saiba mais: (38) 9.9940-2292<br/>Rua Buritis, 314 ? Centro, Unaí?MG<br/>Imobiliária Novo Lar - Tradição, confiança e as melhores localizações!";4750;img_57ee9916019b28e6f229ac72d735f934.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/78383764;"Novo Lar Imobiliária";img_9485507a494f5c6316d8252d31e63475.jpg;"venda | residencial vitória ? sua chance de sair do aluguel! entrada a partir de r$ 4.750,00 condições facilitadas em até 3x parcelas de apenas r$ 542,38 loteamento pronto para construir! localizado após o bairro mamoeiro, ao lado do bairro santa clara - saída para cabeceira grande/mg. uma excelente oportunidade para conquistar seu lote próprio com parcelas acessíveis e começar a construir o seu futuro com segurança e tranquilidade. ideal para quem quer sair do aluguel ótima oportunidade de investimento condições facilitadas parcelas que cabem no bolso fale agora mesmo com a equipe da novo lar e saiba mais: (38) 9.9940-2292 rua buritis, 314 ? centro, unaí?mg imobiliária novo lar - tradição, confiança e as melhores localizações!";ok;img_c6af5fe4421ab38992956d5c28ccbf36.jpg,img_927d51f6fd9ebe543afb8aa96ad58e27.jpg,img_1da91d60073e23fcd0d4180ab9e9d811.jpg,img_96d1620086e3f51def657283dad95c11.jpg,img_4ca1f05347f1f22ac60c2584abdbd3aa.jpg,img_1bf5d41033fe7ef239d031bab3091f57.jpg;"10/08/2026 23:31:47";"2026-08-10 23:31:47";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:47";Unaí;MG;novolar@imoveisunai.com.br
